ASIN,YEAR,MONTH,DAY,CATEGORY,PAGE,SEQUENCE,RATING_NUM,STAR,PRICR,PRICE_ORIGINAL,SPONSONED,PRIME,FREE_SHIPPING,JUST_SAVE_IN_RED,AMAZON_BRAND,BEST_SELLER,AMAZON_CHOICE,LIMITED_TIME_DEAL,SUBSCRIBE,COUPON,SPECIFICATION,DELIVERY_TIME,PRICE_OF_SEPC,TITLE,FULLURL
B00WZY0AK4,2022,1,25,lipstick,5,13,335,4.2,21,0,0,1,1,0,0,0,0,0,$18.90 with Subscribe & Save discount,0,1 Count (Pack of 1),"Tomorrow, Jan 26",0,Triple Sticks Lipstick & Cream Blush - Moisturizing long-wearing lip color with medium coverage for lips and cheeks [Daisy Glow],http://amazon.com/Triple-Sticks-Lipstick-Cream-Blush/dp/B00WZY0AK4/ref=sr_1_205?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-205
B0076OFYOK,2022,1,25,lipstick,5,14,121,4.5,7.91,0,0,1,1,0,0,0,0,0,0,0,4.5 Ounce (Pack of 1),"Mon, Jan 31",($7.91/Fl Oz),"Covergirl Crded Continuous Color Lipstick 430 Bistro Burgundy, 4.5 Ounce",http://amazon.com/Covergirl-Continuous-Lipstick-Bistro-Burgundy/dp/B0076OFYOK/ref=sr_1_206_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-206
B010RA65UG,2022,1,25,lipstick,5,15,2372,4.6,17,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.25 Fl Oz (Pack of 1),"Tomorrow, Jan 26",($2.30/Item),theBalm Meet Matt(e) Hughes Liquid Lipstick,http://amazon.com/Hughes-Long-Lasting-Lipstick-Charming-Lightweight/dp/B010RA65UG/ref=sr_1_207?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-207
B0047X594I,2022,1,25,lipstick,5,16,2438,4.6,4.39,4.92,0,1,1,0,0,0,0,0,$4.17 with Subscribe & Save discount,0,0.14 Ounce (Pack of 1),"Tomorrow, Jan 26",More Buying Choices,"Rimmel lasting finish extreme lipstick, Heather Shimmer, Pack of 1",http://amazon.com/Rimmel-Lasting-Lipstick-Heather-Shimmer/dp/B0047X594I/ref=sr_1_208?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-208
B07NY31MLB,2022,1,25,lipstick,5,17,24,3.8,1.5,13.95,0,1,1,0,0,0,0,0,0,0,"Thu, Jan 27","Tomorrow, Jan 26",0,Carter Beauty Cosmetics Word of Mouth Velvet Matte Lipstick (Adele),http://amazon.com/Carter-Beauty-Cosmetics-Velvet-Lipstick/dp/B07NY31MLB/ref=sr_1_209_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-209
B002LFTTEK,2022,1,25,lipstick,5,18,1300,4.4,4.63,7.49,0,1,1,0,0,0,0,0,0,0,0.15 Ounce (Pack of 1),"Mon, Jan 31",More Buying Choices,"Maybelline New York Color Sensational Red Lipstick, Satin Lipstick, Are You Red-dy, 0.15 Ounce, Pack of 1",http://amazon.com/Maybelline-New-York-ColorSensational-Lipcolor/dp/B002LFTTEK/ref=sr_1_210?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-210
B000IG32D8,2022,1,25,lipstick,5,19,378,4.6,NOPRICE,0,0,0,1,0,0,0,0,0,0,0,0.13 Ounce,0,0,Zuzu Luxe Lipstick (Temptress),http://amazon.com/Zuzu-Luxe-Lipstick-Temptress-12oz/dp/B000IG32D8/ref=sr_1_211?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-211
B001F7D248,2022,1,25,lipstick,5,20,165,4.5,30.87,0,0,0,0,0,0,0,0,0,0,0,1 Count (Pack of 1),0,0,MAC Lipstick Lustre Lipstick Syrup,http://amazon.com/MAC-Lipstick-Lustre-Syrup/dp/B001F7D248/ref=sr_1_212?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-212
B00ADRH0O4,2022,1,25,lipstick,5,21,1298,4.7,6.5,8.1,0,1,1,0,0,0,0,0,$6.18 with Subscribe & Save discount,0,0.11 Ounce (Pack of 1),"Tomorrow, Jan 26",0,"Neutrogena Moisturesmooth Color Lipstick, 70 Plum Perfect, .011 Oz.",http://amazon.com/Neutrogena-Moisturesmooth-Color-Lipstick-Perfect/dp/B00ADRH0O4/ref=sr_1_213?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-213
B00570GWCI,2022,1,25,lipstick,5,22,82,4.7,17,18,0,1,1,6%,0,0,0,0,Lowest price in 30 days,0,1 Count (Pack of 1),"Fri, Jan 28",($17.00/Count),Clinique Different Lipstick - Raspberry Glace (unboxed),http://amazon.com/Clinique-Different-Lipstick-Raspberry-unboxed/dp/B00570GWCI/ref=sr_1_214_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-214
B08P2KV42Z,2022,1,25,lipstick,5,23,39,4.6,10.99,0,0,1,1,0,0,0,0,0,0,0,8 Count (Pack of 1),"Fri, Jan 28",0,"Leopard Print Lipstick Cases with Mirror for Purse, 5 Designs (8 Pack)",http://amazon.com/Retro-Leopard-Lipstick-Mirror-Designs/dp/B08P2KV42Z/ref=sr_1_215?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-215
B08599P96Y,2022,1,25,lipstick,5,24,688,4.3,14.89,21.98,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Fri, Jan 28",($4.22/Ounce),"Flower Lip Gloss Clear Lipstick Set, 6Pcs Magic Temperature Color Change Lip Balm Long Lasting Nutritious Lips Moisturizer Crystal Jelly Lipgloss (Pink)",http://amazon.com/Lipstick-Nutritious-Moisturizer-Temperature-SuperThinker/dp/B08599P96Y/ref=sr_1_216?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-216
B09LV3LMZP,2022,1,25,lipstick,5,25,4,4.5,12.99,14.99,0,1,1,13%,0,0,0,0,10% coupon applied at checkout,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",0,"Wine Lip Tint, 6 Colors Wine Lipstick Liquid Lip Stain Wine Lip Gloss Set, Long Lasting Waterproof Lip Stain Kit Non-Stick Cup Lip Tint Set, Matte Lipstick Set Make Up Gift for Girls & Women",http://amazon.com/Colors-Lipstick-Lasting-Waterproof-Non-Stick/dp/B09LV3LMZP/ref=sr_1_217?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-217
B01DPA6WEO,2022,1,25,lipstick,5,26,522,4.2,4.23,5.99,0,1,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),"Mon, Jan 31",More Buying Choices,"L'Oréal Paris Colour Riche Collection Exclusive Lipstick, Liya's Pink, 0.13 oz.",http://amazon.com/LOr%C3%A9al-Paris-Collection-Exclusive-Lipstick/dp/B01DPA6WEO/ref=sr_1_218?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-218
B08XY5YXVQ,2022,1,25,lipstick,5,27,27,4.6,39.98,0,0,1,1,0,0,0,0,0,0,0,5 Count (Pack of 1),"Fri, Jan 28",0,Mini Lipsticks set of 5 BOLD,http://amazon.com/Mini-Lipsticks-set-5-BOLD/dp/B08XY5YXVQ/ref=sr_1_219?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-219
B09K7GRLYN,2022,1,25,lipstick,5,28,1,3,9.99,0,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",($9.99/Count),"PASNOWFU 10 Pcs Mini Capsule Matte Lipstick Set, Velvet Lipstick Set Nonstick Cup Easy To Color Long-lasting Waterproof Swab Lipstick Makeup Gift Set For Women & Girls",http://amazon.com/PASNOWFU-Lipstick-Nonstick-Long-lasting-Waterproof/dp/B09K7GRLYN/ref=sr_1_220?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-220
B00VV8MI4G,2022,1,25,lipstick,5,29,0,0,30,0,1,0,1,0,0,0,0,0,0,0,"Thu, Jan 27",0,($30.00/Ounce),Pink Holiday Luxury Cream Lipstick - Lunch At The 21,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02223681K4BW3U8LDHGL&url=%2FPink-Holiday-Luxury-Cream-Lipstick%2Fdp%2FB00VV8MI4G%2Fref%3Dsr_1_221_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643116181%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-221-spons%26psc%3D1&qualifier=1643116181&id=1187326780256578&widgetName=sp_mtf
B09JMCGZ62,2022,1,25,lipstick,5,30,0,0,18.99,0,1,0,1,0,0,0,0,0,0,0,"Tue, Feb 1",0,($5.38/Ounce),Teddy Long Lasting Lipstick Teddy,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04135971QYAMM0F95A26&url=%2FTeddy-Long-Lasting-Lipstick%2Fdp%2FB09JMCGZ62%2Fref%3Dsr_1_222_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643116181%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-222-spons%26psc%3D1&qualifier=1643116181&id=1187326780256578&widgetName=sp_mtf
B09JYJ6VCY,2022,1,25,lipstick,5,31,20,3.6,12.98,0,1,1,1,0,0,0,0,0,0,0,0.17 Fl Oz (Pack of 6),"Tomorrow, Jan 26",0,"6Pcs Wine Lip Tint, Matte Lip Stain Long Lasting Waterproof Red Lip Gloss Set, Bulk Korean Lip Makeup Liquid Non-Stick Lipstick for Women",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A05056221D9GCR3BM38CU&url=%2FLasting-Waterproof-Korean-Non-Stick-Lipstick%2Fdp%2FB09JYJ6VCY%2Fref%3Dsr_1_223_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643116181%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-223-spons%26psc%3D1&qualifier=1643116181&id=1187326780256578&widgetName=sp_mtf
B08N3SG87Q,2022,1,25,lipstick,5,32,79,3.7,8.66,0,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",($8.66/Count),Eyret Matte Gothic Liquid Dark Purple Lipstick Smooth Lip Gloss Long Lasting Waterproof 24 Hours Lip Color Professional Makeup Lipsticks for Women and Girls Pack of 1,http://amazon.com/Eyret-Lipstick-Waterproof-Professional-Lipsticks/dp/B08N3SG87Q/ref=sr_1_224?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-224
B07PVB7BPB,2022,1,25,lipstick,5,33,1222,4.2,16.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.13 Ounce (Pack of 1),"Thu, Jan 27",0,CATKIN Matte Lipsticks red lipstick Long Lasting Lipstick Lip Makeup Waterproof Matte Finish Moisturizing Smooth Soft High Impact Lip color Infused with Vitamin E and Avocado Oil,http://amazon.com/CATKIN-Lipstick-Waterproof-Moisturizing-Ounce-Chinese/dp/B07PVB7BPB/ref=sr_1_225?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-225
B07B6DT1B5,2022,1,25,lipstick,5,34,7,3.9,25.06,27.57,0,1,1,0,0,0,0,0,0,0,0.13 Ounce,"Tomorrow, Jan 26",0,"Delilah - Colour Intense Cream Lipstick - Grace - Rich Pigmented - Long Lasting, Hydrating, Velvety Creamy Lipstick for Women - Silky Matte Finish - Infused with Vitamin E - Vegan - 3.7g / 0.13 Oz",http://amazon.com/Delilah-Colour-Intense-Cream-Lipstick/dp/B07B6DT1B5/ref=sr_1_226_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-226
B09PF5JPM8,2022,1,25,lipstick,5,35,0,0,12.99,0,0,1,1,0,0,0,0,0,0,0,"Fri, Jan 28","Fri, Jan 28",($1.44/Count),"MEICOLY 9 Colors Matte Lipstick, Lip Liner Pencil Set, Durable Velvet Lipstick Combination Kit, Nude Color Vibrant Smooth for Black Women with 1 Large Sharpener",http://amazon.com/MEICOLY-Lipstick-Durable-Combination-Sharpener/dp/B09PF5JPM8/ref=sr_1_227?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-227
B074XG4KGF,2022,1,25,lipstick,5,36,860,4.6,21.15,28.47,0,1,1,0,0,0,0,0,$20.09 with Subscribe & Save discount,0,3 Piece Set,"Thu, Jan 27",0,Maybelline Superstay Matte Ink Liquid Lipstick 3 Piece Gift Set,http://amazon.com/Maybelline-Superstay-Matte-Liquid-Lipstick/dp/B074XG4KGF/ref=sr_1_228?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-228
B01A62BAX2,2022,1,25,lipstick,5,37,1263,4.8,14.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,24 Count (Pack of 1),"Tomorrow, Jan 26",($0.62/Count),Clear Acrylic Lipstick Caps - Replaces Original Individual MAC Lipstick Caps - See Your Favorite Lipstick Color Easily (24 Pack),http://amazon.com/Clear-Acrylic-Lipstick-Caps-Individual/dp/B01A62BAX2/ref=sr_1_229?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-229
B09H283CXX,2022,1,25,lipstick,5,38,1,5,12.99,0,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",($12.99/Fl Oz),"YOUNG VISION Lipsticks Set, Contains 10 Matte Nude Colors+2 Shimmering Moisture Lip Glosses, Non-cracking, Long-lasting and Moisturizing, Beauty Gift Kit for Girls/Women",http://amazon.com/YOUNG-VISION-Non-cracking-Long-lasting-Moisturizing/dp/B09H283CXX/ref=sr_1_230?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-230
B01N2BCFHV,2022,1,25,lipstick,5,39,838,4.5,14.98,25,0,1,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),"Tomorrow, Jan 26",($124.83/Ounce),"LIPSTICK QUEEN Lipstick, Morning Sunshine",http://amazon.com/Lipstick-Queen-Mornin-sunshine-Ounce/dp/B01N2BCFHV/ref=sr_1_231?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-231
B01BAOEW62,2022,1,25,lipstick,5,40,400,4.6,14.5,0,0,1,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),"Tomorrow, Jan 26",More Buying Choices,"MAC Retro Matte Lipstick Ruby Woo, 1 Count, Multicolor, 0.10 Ounce",http://amazon.com/MAC-Cosmetics-Retro-Matte-Lipstick/dp/B01BAOEW62/ref=sr_1_232?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-232
B00LBRWEM8,2022,1,25,lipstick,5,41,27,4.4,29.5,0,0,1,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),"Fri, Jan 28",More Buying Choices,MAC SATIN LIPSTICK - SUSHI KISS - 3g/0.10 oz,http://amazon.com/MAC-SATIN-LIPSTICK-SUSHI-KISS/dp/B00LBRWEM8/ref=sr_1_233?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-233
B01IW9CWTC,2022,1,25,lipstick,5,42,456,4.1,7.41,10,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",0,"IMAN Cosmetics Moisturizing Lipstick, Dark Purple, Wild",http://amazon.com/Cosmetics-Moisturizing-Lipstick-Purple-thing/dp/B01IW9CWTC/ref=sr_1_234?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-234
B08H49XLQM,2022,1,25,lipstick,5,43,2414,4.5,6.54,8.99,0,1,1,0,0,0,0,0,0,0,1 Count (Pack of 1),"Tomorrow, Jan 26",0,"Maybelline New York, Color Sensational Ultimatte Lipstick Lightweight Comfortable Lip Color Intense Color Pigment Soft Powder Matte Slim Lipstick 0.06 oz., 599 MORE MAUVE, 1 Ounce,1 Count (Pack of 1)",http://amazon.com/Maybelline-Sensational-Ultimatte-Lightweight-Comfortable/dp/B08H49XLQM/ref=sr_1_235_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-235
B08MXC7HWP,2022,1,25,lipstick,5,44,35,4.4,25.99,0,0,0,1,0,0,0,0,0,0,0,24 Count (Pack of 1),0,0,24Pcs Matte Liquid Lipstick Set Waterproof Lip Gloss Kit Long Lasting Lipgloss Kit,http://amazon.com/Liquid-Lipstick-Waterproof-Lasting-Lipgloss/dp/B08MXC7HWP/ref=sr_1_236?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-236
B09QMSZRPS,2022,1,25,lipstick,5,45,0,0,39.99,0,0,0,1,0,0,0,0,0,0,0,"Thu, Feb 3",0,($666.50/Ounce),Clinique Almost Lipstick - Black Honey Full Size UNBOX,http://amazon.com/Clinique-Almost-Lipstick-Black-Honey/dp/B09QMSZRPS/ref=sr_1_237?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-237
B0046753LO,2022,1,25,lipstick,5,46,18581,4.5,7.29,9.99,0,1,1,0,0,0,0,0,$6.93 with Subscribe & Save discount,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",0,"Maybelline SuperStay 24, 2-Step Liquid Lipstick, Forever Chestnut",http://amazon.com/Maybelline-New-York-Superstay-Lipcolor/dp/B0046753LO/ref=sr_1_238?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-238
B09CKVSQQ6,2022,1,25,lipstick,5,47,350,3.7,8.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,20 Count (Pack of 1),"Tomorrow, Jan 26",0,"PASNOWFU 20 Pcs/Set of Tattoo Lipstick, Cigarette Box Cotton Swab Lipstick, Tattoo Lip Stain Tattoo Lipstick Cotton Swab, Durable Waterproof Liquid Non-Stick Lipstick, Easy to Carry�_olor : Strawberry�",http://amazon.com/PASNOWFU-Cigarette-Waterproof-Non-Stick-Carry%EF%BC%88Color/dp/B09CKVSQQ6/ref=sr_1_239?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-239
B0184HNRCI,2022,1,25,lipstick,5,48,362,4.2,4.85,0,0,1,1,0,0,0,0,0,0,0,0.16 Ounce,"Tomorrow, Jan 26",More Buying Choices,Golden Rose Matte Lipstick Crayon #08 Vin Rouge,http://amazon.com/Golden-Rose-Matte-Lipstick-Crayon/dp/B0184HNRCI/ref=sr_1_240?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-240
B07C84ZYLL,2022,1,25,lipstick,5,49,365,4.2,4.89,5.39,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",($4.89/Count),"Burt's Bees 100% Natural Moisturizing Liquid Lipstick, Rushing Rose - 1 Tube",http://amazon.com/Burts-Bees-Natural-Moisturizing-Lipstick/dp/B07C84ZYLL/ref=sr_1_241?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-241
B071F1FJMY,2022,1,25,lipstick,5,50,111,4.6,5.36,8.95,0,1,1,0,0,0,0,0,$5.09 with Subscribe & Save discount,0,0.13 Ounce,"Tomorrow, Jan 26",($5.36/Count),"L'Oréal Paris Colour Riche Lipstick, Raspberry Rush, 0.13 oz.",http://amazon.com/LOr%C3%A9al-Paris-Colour-Lipstick-Raspberry/dp/B071F1FJMY/ref=sr_1_242?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-242
B00II3QMQM,2022,1,25,lipstick,5,51,95,4.3,34,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.15 Ounce (Pack of 1),"Tomorrow, Jan 26",($34.00/Count),"ILIA - Multi-Stick For Lips + Cheeks | Cruelty-Free, Vegan, Clean Beauty (Tenderly Light (Pink))",http://amazon.com/ILIA-Beauty-Tenderly-Womens-Multi-Stick/dp/B00II3QMQM/ref=sr_1_243?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-243
B09JST5H7F,2022,1,25,lipstick,5,52,2,3,29.99,0,0,1,1,0,0,0,0,0,7% off promotion available,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",More Buying Choices,"Sajuxon Red Lipstick Matte Makeup Lasting Moisturizing Cosmetic Beginner, Lazy Lipstick,Matte Lipstick Set, Lip Gloss Non-Stick Cup,Not Easy to Fade, Waterproof Matte Lip Glaze Lipstick (12PC)",http://amazon.com/Sajuxon-Lipstick-Moisturizing-Non-Stick-Waterproof/dp/B09JST5H7F/ref=sr_1_244?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-244
B014VZUK86,2022,1,25,lipstick,5,53,8248,4.3,5.63,8.99,0,0,1,0,0,0,0,0,0,0,1 Count (Pack of 1),0,0,"Burt's Bees 100% Natural Moisturizing Lipstick, Russet River, 1 Tube",http://amazon.com/Burts-Bees-Natural-Moisturizing-Lipstick/dp/B014VZUK86/ref=sr_1_245?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-245
B07G12C6DR,2022,1,25,lipstick,5,54,1327,4.1,12.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Tomorrow, Jan 26",0,"6 Colors Wine Lip Tint, Natural Liquid Lipstick Long Lasting Mini Make Up Lip Gloss Matte Lip Sticks Wine Bottle",http://amazon.com/Colors-Natural-Lipstick-Lasting-lipgloss/dp/B07G12C6DR/ref=sr_1_246?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-246
B0006LNKK0,2022,1,25,lipstick,5,55,187,4.5,17.48,24,0,0,0,0,0,0,0,0,0,0,1 Count (Pack of 1),0,More Buying Choices,"MAC, Lipstick Matte Diva 0.1 Ounce, Multi, 1 Count",http://amazon.com/MAC-SG_B0006LNKK0_US-Lipstick-Matte-Diva/dp/B0006LNKK0/ref=sr_1_247?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643116181&sprefix=lipsticks%2Caps%2C400&sr=8-247
B07HND5TZD,2022,1,25,lipstick,5,56,15700,4.6,10.99,0,1,1,1,0,0,0,0,0,$10.44 with Subscribe & Save discount,0,1 Count (Pack of 2),"Tomorrow, Jan 26",0,"Covergirl Outlast All-day Moisturizing Lip Color, Plum Berry, 1 Count (Pack of 2) (Packaging may vary)",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A08287353VRPMFLSZ7A57&url=%2FCovergirl-Outlast-All-day-Moisturizing-Color%2Fdp%2FB07HND5TZD%2Fref%3Dsr_1_248_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643116181%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-248-spons%26psc%3D1&qualifier=1643116181&id=1187326780256578&widgetName=sp_btf
B082YQ4QWW,2022,1,25,lipstick,5,57,9571,4,1.98,2.99,1,1,1,0,0,0,0,0,$1.88 with Subscribe & Save discount,0,0.11 Ounce (Pack of 1),"Tomorrow, Jan 26",0,Wet n Wild Mega Last High-Shine Lip Color Bright Pink Pinky Ring,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0999451FC2NACTZPE9W&url=%2Fwild-Mega-High-Shine-Color-Pinky%2Fdp%2FB082YQ4QWW%2Fref%3Dsr_1_249_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643116181%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-249-spons%26psc%3D1&qualifier=1643116181&id=1187326780256578&widgetName=sp_btf
B01N34SBQS,2022,1,25,car camera,1,1,1678,4.2,124.99,0,1,1,1,0,0,0,0,0,$10.00 coupon applied at checkout,0,"Thu, Jan 27","Thu, Jan 27",0,WheelWitness HD PRO Mark II _ Premium Dash Cam - 2021 Model - Sony Starvis - Super Capacitor - iOS Android App - 170° Super Wide Lens - Night Vision Dashboard Camera - for 12V Cars & Trucks,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0826287OCI73OOM0S8O&url=%2FWheelWitness-HD-PRO-Premium-Dashboard%2Fdp%2FB01N34SBQS%2Fref%3Dsr_1_1_sspa%3Fcrid%3D1M80O16SRJBK0%26keywords%3DCar%2Bcamera%26qid%3D1643116636%26sprefix%3Dlipsticks%252Caps%252C363%26sr%3D8-1-spons%26psc%3D1&qualifier=1643116636&id=4364883379253767&widgetName=sp_atf
B09MJR4NGW,2022,1,25,car camera,1,2,0,0,279.99,0,1,1,1,0,0,0,0,0,$60.00 coupon applied at checkout,0,"Tomorrow, Jan 26","Tomorrow, Jan 26",0,"TadiBrothers Wireless Backup Camera Kit with License Plate Camera | 7-Inch Rear-View Mirror | 120° Wide Viewing Angle, 70-Foot Range, Waterproof | Observation System for RV, 5th Wheel, & Camper",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01052933Q6AV1V8C32W6&url=%2FTadiBrothers-Wireless-Rear-View-Waterproof-Observation%2Fdp%2FB09MJR4NGW%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1M80O16SRJBK0%26keywords%3DCar%2Bcamera%26qid%3D1643116636%26sprefix%3Dlipsticks%252Caps%252C363%26sr%3D8-2-spons%26psc%3D1%26smid%3DA3UW6FFMODPQYZ&qualifier=1643116636&id=4364883379253767&widgetName=sp_atf
